id,date,entite,instance,nb_recus
12255,2022-08-25,Entite 4,SAV,485
12256,2022-08-25,Entite 5,COMMERCE,289
12257,2022-08-25,Entite 5,SAV,606
12258,2022-08-25,Entite 6,SAV,146
12259,2022-08-25,Entite 7,COMMERCE,50
12260,2022-08-25,Entite 8,SAV,317
12261,2022-08-26,Entite 1,SAV,145
12262,2022-08-26,Entite 2,COMMERCE,1427
12263,2022-08-26,Entite 3,SAV,426
12264,2022-08-26,Entite 4,SAV,412
12265,2022-08-26,Entite 5,COMMERCE,279
12266,2022-08-26,Entite 5,SAV,420
12267,2022-08-26,Entite 6,SAV,114
12268,2022-08-26,Entite 7,COMMERCE,42
12269,2022-08-26,Entite 8,SAV,279
12270,2022-08-27,Entite 1,SAV,30
12271,2022-08-27,Entite 2,COMMERCE,535
12272,2022-08-27,Entite 3,SAV,56
12273,2022-08-27,Entite 4,SAV,108
12274,2022-08-27,Entite 5,COMMERCE,58
12275,2022-08-27,Entite 5,SAV,380
12276,2022-08-27,Entite 6,SAV,56
12277,2022-08-27,Entite 7,COMMERCE,10
12278,2022-08-27,Entite 8,SAV,211
12279,2022-08-28,Entite 1,SAV,22
12280,2022-08-28,Entite 2,COMMERCE,338
12281,2022-08-28,Entite 3,SAV,29
12282,2022-08-28,Entite 4,SAV,72
12283,2022-08-28,Entite 5,COMMERCE,6
12284,2022-08-28,Entite 5,SAV,315
12285,2022-08-28,Entite 6,SAV,24
12286,2022-08-28,Entite 7,COMMERCE,2
12287,2022-08-28,Entite 8,SAV,177
12288,2022-08-29,Entite 1,SAV,203
12289,2022-08-29,Entite 2,COMMERCE,1671
12290,2022-08-29,Entite 3,SAV,449
12291,2022-08-29,Entite 4,SAV,552
12292,2022-08-29,Entite 5,COMMERCE,305
12293,2022-08-29,Entite 5,SAV,525
12294,2022-08-29,Entite 6,SAV,154
12295,2022-08-29,Entite 7,COMMERCE,42
12296,2022-08-29,Entite 8,SAV,366
12297,2022-08-30,Entite 1,SAV,158
12298,2022-08-30,Entite 2,COMMERCE,1779
12299,2022-08-30,Entite 3,SAV,454
12300,2022-08-30,Entite 4,SAV,600
12301,2022-08-30,Entite 5,COMMERCE,315
12302,2022-08-30,Entite 5,SAV,627
12303,2022-08-30,Entite 6,SAV,170
12304,2022-08-30,Entite 7,COMMERCE,56
12305,2022-08-30,Entite 8,SAV,341
12306,2022-08-31,Entite 1,SAV,198
12307,2022-08-31,Entite 2,COMMERCE,1619
12308,2022-08-31,Entite 3,SAV,365
12309,2022-08-31,Entite 4,SAV,482
12310,2022-08-31,Entite 5,COMMERCE,259
12311,2022-08-31,Entite 5,SAV,798
12312,2022-08-31,Entite 6,SAV,137
12313,2022-08-31,Entite 7,COMMERCE,51
12314,2022-08-31,Entite 8,SAV,351
12315,2022-09-01,Entite 1,SAV,136
12316,2022-09-01,Entite 2,COMMERCE,1476
12317,2022-09-01,Entite 3,SAV,372
12318,2022-09-01,Entite 4,SAV,418
12319,2022-09-01,Entite 5,COMMERCE,227
12320,2022-09-01,Entite 5,SAV,542
12321,2022-09-01,Entite 6,SAV,137
12322,2022-09-01,Entite 7,COMMERCE,56
12323,2022-09-01,Entite 8,SAV,284
12324,2022-09-02,Entite 1,SAV,137
12325,2022-09-02,Entite 2,COMMERCE,1458
12326,2022-09-02,Entite 3,SAV,392
12327,2022-09-02,Entite 4,SAV,430
12328,2022-09-02,Entite 5,COMMERCE,263
12329,2022-09-02,Entite 5,SAV,435
12330,2022-09-02,Entite 6,SAV,122
12331,2022-09-02,Entite 7,COMMERCE,41
12332,2022-09-02,Entite 8,SAV,287
12333,2022-09-03,Entite 1,SAV,31
12334,2022-09-03,Entite 2,COMMERCE,605
12335,2022-09-03,Entite 3,SAV,64
12336,2022-09-03,Entite 4,SAV,111
12337,2022-09-03,Entite 5,COMMERCE,43
12338,2022-09-03,Entite 5,SAV,182
12339,2022-09-03,Entite 6,SAV,82
12340,2022-09-03,Entite 7,COMMERCE,3
12341,2022-09-03,Entite 8,SAV,217
12342,2022-09-04,Entite 1,SAV,22
12343,2022-09-04,Entite 2,COMMERCE,366
12344,2022-09-04,Entite 3,SAV,37
12345,2022-09-04,Entite 4,SAV,90
12346,2022-09-04,Entite 5,COMMERCE,13
12347,2022-09-04,Entite 5,SAV,151
12348,2022-09-04,Entite 6,SAV,47
12349,2022-09-04,Entite 7,COMMERCE,4
12350,2022-09-04,Entite 8,SAV,175
12351,2022-09-05,Entite 1,SAV,155
12352,2022-09-05,Entite 2,COMMERCE,1748
12353,2022-09-05,Entite 3,SAV,470
12354,2022-09-05,Entite 4,SAV,514
12355,2022-09-05,Entite 5,COMMERCE,272
12356,2022-09-05,Entite 5,SAV,379
12357,2022-09-05,Entite 6,SAV,161
12358,2022-09-05,Entite 7,COMMERCE,40
12359,2022-09-05,Entite 8,SAV,414
12360,2022-09-06,Entite 1,SAV,118
12361,2022-09-06,Entite 2,COMMERCE,2030
12362,2022-09-06,Entite 3,SAV,361
12363,2022-09-06,Entite 4,SAV,507
12364,2022-09-06,Entite 5,COMMERCE,266
12365,2022-09-06,Entite 5,SAV,440
12366,2022-09-06,Entite 6,SAV,155
12367,2022-09-06,Entite 7,COMMERCE,57
12368,2022-09-06,Entite 8,SAV,402
12369,2022-09-07,Entite 1,SAV,185
12370,2022-09-07,Entite 2,COMMERCE,1831
12371,2022-09-07,Entite 3,SAV,428
12372,2022-09-07,Entite 4,SAV,447
12373,2022-09-07,Entite 5,COMMERCE,270
12374,2022-09-07,Entite 5,SAV,406
12375,2022-09-07,Entite 6,SAV,131
12376,2022-09-07,Entite 7,COMMERCE,61
12377,2022-09-07,Entite 8,SAV,408
12378,2022-09-08,Entite 1,SAV,174
12379,2022-09-08,Entite 2,COMMERCE,1710
12380,2022-09-08,Entite 3,SAV,411
12381,2022-09-08,Entite 4,SAV,452
12382,2022-09-08,Entite 5,COMMERCE,287
12383,2022-09-08,Entite 5,SAV,369
12384,2022-09-08,Entite 6,SAV,159
12385,2022-09-08,Entite 7,COMMERCE,54
12386,2022-09-08,Entite 8,SAV,326
12387,2022-09-09,Entite 1,SAV,190
12388,2022-09-09,Entite 2,COMMERCE,1566
12389,2022-09-09,Entite 3,SAV,380
12390,2022-09-09,Entite 4,SAV,349
12391,2022-09-09,Entite 5,COMMERCE,225
12392,2022-09-09,Entite 5,SAV,276
12393,2022-09-09,Entite 6,SAV,100
12394,2022-09-09,Entite 7,COMMERCE,52
12395,2022-09-09,Entite 8,SAV,293
12396,2022-09-10,Entite 1,SAV,20
12397,2022-09-10,Entite 2,COMMERCE,614
12398,2022-09-10,Entite 3,SAV,77
12399,2022-09-10,Entite 4,SAV,110
12400,2022-09-10,Entite 5,COMMERCE,56
12401,2022-09-10,Entite 5,SAV,150
12402,2022-09-10,Entite 6,SAV,45
12403,2022-09-10,Entite 7,COMMERCE,6
12404,2022-09-10,Entite 8,SAV,222
12405,2022-09-11,Entite 1,SAV,20
12406,2022-09-11,Entite 2,COMMERCE,414
12407,2022-09-11,Entite 3,SAV,28
12408,2022-09-11,Entite 4,SAV,80
12409,2022-09-11,Entite 5,COMMERCE,11
12410,2022-09-11,Entite 5,SAV,113
12411,2022-09-11,Entite 6,SAV,44
12412,2022-09-11,Entite 7,COMMERCE,13
12413,2022-09-11,Entite 8,SAV,190
12414,2022-09-12,Entite 1,SAV,146
12415,2022-09-12,Entite 2,COMMERCE,1862
12416,2022-09-12,Entite 3,SAV,466
12417,2022-09-12,Entite 4,SAV,594
12418,2022-09-12,Entite 5,COMMERCE,248
12419,2022-09-12,Entite 5,SAV,329
12420,2022-09-12,Entite 6,SAV,130
12421,2022-09-12,Entite 7,COMMERCE,29
12422,2022-09-12,Entite 8,SAV,358
12423,2022-09-13,Entite 1,SAV,83
12424,2022-09-13,Entite 2,COMMERCE,1921
12425,2022-09-13,Entite 3,SAV,421
12426,2022-09-13,Entite 4,SAV,449
12427,2022-09-13,Entite 5,COMMERCE,275
12428,2022-09-13,Entite 5,SAV,315
12429,2022-09-13,Entite 6,SAV,152
12430,2022-09-13,Entite 7,COMMERCE,52
12431,2022-09-13,Entite 8,SAV,330
12432,2022-09-14,Entite 1,SAV,255
12433,2022-09-14,Entite 2,COMMERCE,1829
12434,2022-09-14,Entite 3,SAV,458
12435,2022-09-14,Entite 4,SAV,554
12436,2022-09-14,Entite 5,COMMERCE,280
12437,2022-09-14,Entite 5,SAV,370
12438,2022-09-14,Entite 6,SAV,133
12439,2022-09-14,Entite 7,COMMERCE,50
12440,2022-09-14,Entite 8,SAV,374
12441,2022-09-15,Entite 1,SAV,165
12442,2022-09-15,Entite 2,COMMERCE,1849
12443,2022-09-15,Entite 3,SAV,458
12444,2022-09-15,Entite 4,SAV,465
12445,2022-09-15,Entite 5,COMMERCE,328
12446,2022-09-15,Entite 5,SAV,350
12447,2022-09-15,Entite 6,SAV,116
12448,2022-09-15,Entite 7,COMMERCE,69
12449,2022-09-15,Entite 8,SAV,369
12450,2022-09-16,Entite 1,SAV,116
12451,2022-09-16,Entite 2,COMMERCE,1542
12452,2022-09-16,Entite 3,SAV,422
12453,2022-09-16,Entite 4,SAV,491
12454,2022-09-16,Entite 5,COMMERCE,208
12455,2022-09-16,Entite 5,SAV,333
12456,2022-09-16,Entite 6,SAV,108
12457,2022-09-16,Entite 7,COMMERCE,40
12458,2022-09-16,Entite 8,SAV,331
12459,2022-09-17,Entite 1,SAV,26
12460,2022-09-17,Entite 2,COMMERCE,570
12461,2022-09-17,Entite 3,SAV,66
12462,2022-09-17,Entite 4,SAV,139
12463,2022-09-17,Entite 5,COMMERCE,43
12464,2022-09-17,Entite 5,SAV,173
12465,2022-09-17,Entite 6,SAV,45
12466,2022-09-17,Entite 7,COMMERCE,6
12467,2022-09-17,Entite 8,SAV,204
12468,2022-09-18,Entite 1,SAV,20
12469,2022-09-18,Entite 2,COMMERCE,380
12470,2022-09-18,Entite 3,SAV,24
12471,2022-09-18,Entite 4,SAV,78
12472,2022-09-18,Entite 5,COMMERCE,14
12473,2022-09-18,Entite 5,SAV,95
12474,2022-09-18,Entite 6,SAV,24
12475,2022-09-18,Entite 7,COMMERCE,6
12476,2022-09-18,Entite 8,SAV,197
12477,2022-09-19,Entite 1,SAV,139
12478,2022-09-19,Entite 2,COMMERCE,1834
12479,2022-09-19,Entite 3,SAV,412
12480,2022-09-19,Entite 4,SAV,608
12481,2022-09-19,Entite 5,COMMERCE,245
12482,2022-09-19,Entite 5,SAV,422
12483,2022-09-19,Entite 6,SAV,110
12484,2022-09-19,Entite 7,COMMERCE,59
12485,2022-09-19,Entite 8,SAV,376
12486,2022-09-20,Entite 1,SAV,171
12487,2022-09-20,Entite 2,COMMERCE,1792
12488,2022-09-20,Entite 3,SAV,503
12489,2022-09-20,Entite 4,SAV,354
12490,2022-09-20,Entite 5,COMMERCE,276
12491,2022-09-20,Entite 5,SAV,427
12492,2022-09-20,Entite 6,SAV,111
12493,2022-09-20,Entite 7,COMMERCE,61
12494,2022-09-20,Entite 8,SAV,430
12495,2022-09-21,Entite 1,SAV,211
12496,2022-09-21,Entite 2,COMMERCE,1559
12497,2022-09-21,Entite 3,SAV,488
12498,2022-09-21,Entite 4,SAV,372
12499,2022-09-21,Entite 5,COMMERCE,267
12500,2022-09-21,Entite 5,SAV,427
12501,2022-09-21,Entite 6,SAV,112
12502,2022-09-21,Entite 7,COMMERCE,58
12503,2022-09-21,Entite 8,SAV,386
12504,2022-09-22,Entite 1,SAV,190
12505,2022-09-22,Entite 2,COMMERCE,1616
12506,2022-09-22,Entite 3,SAV,425
12507,2022-09-22,Entite 4,SAV,306
12508,2022-09-22,Entite 5,COMMERCE,308
12509,2022-09-22,Entite 5,SAV,378
12510,2022-09-22,Entite 6,SAV,119
12511,2022-09-22,Entite 7,COMMERCE,69
12512,2022-09-22,Entite 8,SAV,279
12513,2022-09-23,Entite 1,SAV,204
12514,2022-09-23,Entite 2,COMMERCE,1383
12515,2022-09-23,Entite 3,SAV,380
12516,2022-09-23,Entite 4,SAV,239
12517,2022-09-23,Entite 5,COMMERCE,239
12518,2022-09-23,Entite 5,SAV,376
12519,2022-09-23,Entite 6,SAV,82
12520,2022-09-23,Entite 7,COMMERCE,46
12521,2022-09-23,Entite 8,SAV,209
12522,2022-09-24,Entite 1,SAV,33
12523,2022-09-24,Entite 2,COMMERCE,568
12524,2022-09-24,Entite 3,SAV,75
12525,2022-09-24,Entite 4,SAV,80
12526,2022-09-24,Entite 5,COMMERCE,68
12527,2022-09-24,Entite 5,SAV,201
12528,2022-09-24,Entite 6,SAV,39
12529,2022-09-24,Entite 7,COMMERCE,8
12530,2022-09-24,Entite 8,SAV,207
12531,2022-09-25,Entite 1,SAV,17
12532,2022-09-25,Entite 2,COMMERCE,364
12533,2022-09-25,Entite 3,SAV,24
12534,2022-09-25,Entite 4,SAV,57
12535,2022-09-25,Entite 5,COMMERCE,20
12536,2022-09-25,Entite 5,SAV,170
12537,2022-09-25,Entite 6,SAV,23
12538,2022-09-25,Entite 7,COMMERCE,14
12539,2022-09-25,Entite 8,SAV,149
12540,2022-09-26,Entite 1,SAV,196
12541,2022-09-26,Entite 2,COMMERCE,1519
12542,2022-09-26,Entite 3,SAV,469
12543,2022-09-26,Entite 4,SAV,436
12544,2022-09-26,Entite 5,COMMERCE,246
12545,2022-09-26,Entite 5,SAV,335
12546,2022-09-26,Entite 6,SAV,104
12547,2022-09-26,Entite 7,COMMERCE,48
12548,2022-09-26,Entite 8,SAV,246
12549,2022-09-27,Entite 1,SAV,317
12550,2022-09-27,Entite 2,COMMERCE,1711
12551,2022-09-27,Entite 3,SAV,483
12552,2022-09-27,Entite 4,SAV,371
12553,2022-09-27,Entite 5,COMMERCE,288
12554,2022-09-27,Entite 5,SAV,425
12555,2022-09-27,Entite 6,SAV,123
12556,2022-09-27,Entite 7,COMMERCE,75
12557,2022-09-27,Entite 8,SAV,304
12558,2022-09-28,Entite 1,SAV,234
12559,2022-09-28,Entite 2,COMMERCE,1705
12560,2022-09-28,Entite 3,SAV,514
12561,2022-09-28,Entite 4,SAV,453
12562,2022-09-28,Entite 5,COMMERCE,311
12563,2022-09-28,Entite 5,SAV,399
12564,2022-09-28,Entite 6,SAV,132
12565,2022-09-28,Entite 7,COMMERCE,35
12566,2022-09-28,Entite 8,SAV,306
12567,2022-09-29,Entite 1,SAV,202
12568,2022-09-29,Entite 2,COMMERCE,1610
12569,2022-09-29,Entite 3,SAV,409
12570,2022-09-29,Entite 4,SAV,373
12571,2022-09-29,Entite 5,COMMERCE,272
12572,2022-09-29,Entite 5,SAV,419
12573,2022-09-29,Entite 6,SAV,111
12574,2022-09-29,Entite 7,COMMERCE,46
12575,2022-09-29,Entite 8,SAV,251
12576,2022-09-30,Entite 1,SAV,171
12577,2022-09-30,Entite 2,COMMERCE,1285
12578,2022-09-30,Entite 3,SAV,409
12579,2022-09-30,Entite 4,SAV,286
12580,2022-09-30,Entite 5,COMMERCE,227
12581,2022-09-30,Entite 5,SAV,327
12582,2022-09-30,Entite 6,SAV,114
12583,2022-09-30,Entite 7,COMMERCE,54
12584,2022-09-30,Entite 8,SAV,251
12585,2022-10-01,Entite 1,SAV,22
12586,2022-10-01,Entite 2,COMMERCE,527
12587,2022-10-01,Entite 3,SAV,53
12588,2022-10-01,Entite 4,SAV,87
12589,2022-10-01,Entite 5,COMMERCE,59
12590,2022-10-01,Entite 5,SAV,189
12591,2022-10-01,Entite 6,SAV,51
12592,2022-10-01,Entite 7,COMMERCE,6
12593,2022-10-01,Entite 8,SAV,183
12594,2022-10-02,Entite 1,SAV,18
12595,2022-10-02,Entite 2,COMMERCE,390
12596,2022-10-02,Entite 3,SAV,26
12597,2022-10-02,Entite 4,SAV,75
12598,2022-10-02,Entite 5,COMMERCE,18
12599,2022-10-02,Entite 5,SAV,152
12600,2022-10-02,Entite 6,SAV,35
12601,2022-10-02,Entite 7,COMMERCE,4
12602,2022-10-02,Entite 8,SAV,170
12603,2022-10-03,Entite 1,SAV,165
12604,2022-10-03,Entite 2,COMMERCE,1506
12605,2022-10-03,Entite 3,SAV,483
12606,2022-10-03,Entite 4,SAV,429
12607,2022-10-03,Entite 5,COMMERCE,279
12608,2022-10-03,Entite 5,SAV,374
12609,2022-10-03,Entite 6,SAV,147
12610,2022-10-03,Entite 7,COMMERCE,57
12611,2022-10-03,Entite 8,SAV,282
12612,2022-10-04,Entite 1,SAV,200
12613,2022-10-04,Entite 2,COMMERCE,1585
12614,2022-10-04,Entite 3,SAV,433
12615,2022-10-04,Entite 4,SAV,339
12616,2022-10-04,Entite 5,COMMERCE,290
12617,2022-10-04,Entite 5,SAV,406
12618,2022-10-04,Entite 6,SAV,131
12619,2022-10-04,Entite 7,COMMERCE,58
12620,2022-10-04,Entite 8,SAV,314
12621,2022-10-05,Entite 1,SAV,226
12622,2022-10-05,Entite 2,COMMERCE,1739
12623,2022-10-05,Entite 3,SAV,462
12624,2022-10-05,Entite 4,SAV,415
12625,2022-10-05,Entite 5,COMMERCE,280
12626,2022-10-05,Entite 5,SAV,458
12627,2022-10-05,Entite 6,SAV,140
12628,2022-10-05,Entite 7,COMMERCE,57
12629,2022-10-05,Entite 8,SAV,388
12630,2022-10-06,Entite 1,SAV,225
12631,2022-10-06,Entite 2,COMMERCE,1622
12632,2022-10-06,Entite 3,SAV,396
12633,2022-10-06,Entite 4,SAV,344
12634,2022-10-06,Entite 5,COMMERCE,272
12635,2022-10-06,Entite 5,SAV,418
12636,2022-10-06,Entite 6,SAV,119
12637,2022-10-06,Entite 7,COMMERCE,45
12638,2022-10-06,Entite 8,SAV,353
12639,2022-10-07,Entite 1,SAV,152
12640,2022-10-07,Entite 2,COMMERCE,1572
12641,2022-10-07,Entite 3,SAV,448
12642,2022-10-07,Entite 4,SAV,328
12643,2022-10-07,Entite 5,COMMERCE,239
12644,2022-10-07,Entite 5,SAV,356
12645,2022-10-07,Entite 6,SAV,135
12646,2022-10-07,Entite 7,COMMERCE,56
12647,2022-10-07,Entite 8,SAV,298
12648,2022-10-08,Entite 1,SAV,40
12649,2022-10-08,Entite 2,COMMERCE,564
12650,2022-10-08,Entite 3,SAV,61
12651,2022-10-08,Entite 4,SAV,72
12652,2022-10-08,Entite 5,COMMERCE,50
12653,2022-10-08,Entite 5,SAV,210
12654,2022-10-08,Entite 6,SAV,43
12655,2022-10-08,Entite 7,COMMERCE,5
12656,2022-10-08,Entite 8,SAV,193
12657,2022-10-09,Entite 1,SAV,23
12658,2022-10-09,Entite 2,COMMERCE,362
12659,2022-10-09,Entite 3,SAV,30
12660,2022-10-09,Entite 4,SAV,58
12661,2022-10-09,Entite 5,COMMERCE,12
12662,2022-10-09,Entite 5,SAV,147
12663,2022-10-09,Entite 6,SAV,29
12664,2022-10-09,Entite 7,COMMERCE,2
12665,2022-10-09,Entite 8,SAV,159
12666,2022-10-10,Entite 1,SAV,151
12667,2022-10-10,Entite 2,COMMERCE,1581
12668,2022-10-10,Entite 3,SAV,492
12669,2022-10-10,Entite 4,SAV,402
12670,2022-10-10,Entite 5,COMMERCE,307
12671,2022-10-10,Entite 5,SAV,414
12672,2022-10-10,Entite 6,SAV,165
12673,2022-10-10,Entite 7,COMMERCE,35
12674,2022-10-10,Entite 8,SAV,317
12675,2022-10-11,Entite 1,SAV,198
12676,2022-10-11,Entite 2,COMMERCE,1667
12677,2022-10-11,Entite 3,SAV,500
12678,2022-10-11,Entite 4,SAV,324
12679,2022-10-11,Entite 5,COMMERCE,273
12680,2022-10-11,Entite 5,SAV,441
12681,2022-10-11,Entite 6,SAV,145
12682,2022-10-11,Entite 7,COMMERCE,62
12683,2022-10-11,Entite 8,SAV,348
12684,2022-10-12,Entite 1,SAV,198
12685,2022-10-12,Entite 2,COMMERCE,1640
12686,2022-10-12,Entite 3,SAV,430
12687,2022-10-12,Entite 4,SAV,404
12688,2022-10-12,Entite 5,COMMERCE,296
12689,2022-10-12,Entite 5,SAV,431
12690,2022-10-12,Entite 6,SAV,139
12691,2022-10-12,Entite 7,COMMERCE,41
12692,2022-10-12,Entite 8,SAV,360
12693,2022-10-13,Entite 1,SAV,205
12694,2022-10-13,Entite 2,COMMERCE,1495
12695,2022-10-13,Entite 3,SAV,490
12696,2022-10-13,Entite 4,SAV,360
12697,2022-10-13,Entite 5,COMMERCE,257
12698,2022-10-13,Entite 5,SAV,420
12699,2022-10-13,Entite 6,SAV,132
12700,2022-10-13,Entite 7,COMMERCE,71
12701,2022-10-13,Entite 8,SAV,313
12702,2022-10-14,Entite 1,SAV,36
12703,2022-10-14,Entite 2,COMMERCE,1525
12704,2022-10-14,Entite 3,SAV,357
12705,2022-10-14,Entite 4,SAV,370
12706,2022-10-14,Entite 5,COMMERCE,314
12707,2022-10-14,Entite 5,SAV,349
12708,2022-10-14,Entite 6,SAV,120
12709,2022-10-14,Entite 7,COMMERCE,69
12710,2022-10-14,Entite 8,SAV,307
12711,2022-10-15,Entite 1,SAV,31
12712,2022-10-15,Entite 2,COMMERCE,550
12713,2022-10-15,Entite 3,SAV,67
12714,2022-10-15,Entite 4,SAV,83
12715,2022-10-15,Entite 5,COMMERCE,43
12716,2022-10-15,Entite 5,SAV,226
12717,2022-10-15,Entite 6,SAV,33
12718,2022-10-15,Entite 7,COMMERCE,14
12719,2022-10-15,Entite 8,SAV,225
12720,2022-10-16,Entite 1,SAV,26
12721,2022-10-16,Entite 2,COMMERCE,365
12722,2022-10-16,Entite 3,SAV,22
12723,2022-10-16,Entite 4,SAV,65
12724,2022-10-16,Entite 5,COMMERCE,22
12725,2022-10-16,Entite 5,SAV,162
12726,2022-10-16,Entite 6,SAV,21
12727,2022-10-16,Entite 7,COMMERCE,6
12728,2022-10-16,Entite 8,SAV,144
12729,2022-10-17,Entite 1,SAV,189
12730,2022-10-17,Entite 2,COMMERCE,1712
12731,2022-10-17,Entite 3,SAV,398
12732,2022-10-17,Entite 4,SAV,449
12733,2022-10-17,Entite 5,COMMERCE,294
12734,2022-10-17,Entite 5,SAV,426
12735,2022-10-17,Entite 6,SAV,132
12736,2022-10-17,Entite 7,COMMERCE,34
12737,2022-10-17,Entite 8,SAV,314
12738,2022-10-18,Entite 1,SAV,238
12739,2022-10-18,Entite 2,COMMERCE,1606
12740,2022-10-18,Entite 3,SAV,489
12741,2022-10-18,Entite 4,SAV,349
12742,2022-10-18,Entite 5,COMMERCE,238
12743,2022-10-18,Entite 5,SAV,463
12744,2022-10-18,Entite 6,SAV,155
12745,2022-10-18,Entite 7,COMMERCE,58
12746,2022-10-18,Entite 8,SAV,354
12747,2022-10-19,Entite 1,SAV,162
12748,2022-10-19,Entite 2,COMMERCE,1413
12749,2022-10-19,Entite 3,SAV,364
12750,2022-10-19,Entite 4,SAV,406
12751,2022-10-19,Entite 5,COMMERCE,223
12752,2022-10-19,Entite 5,SAV,386
12753,2022-10-19,Entite 6,SAV,135
12754,2022-10-19,Entite 7,COMMERCE,41
12755,2022-10-19,Entite 8,SAV,339
12756,2022-10-20,Entite 1,SAV,146
12757,2022-10-20,Entite 2,COMMERCE,1490
12758,2022-10-20,Entite 3,SAV,355
12759,2022-10-20,Entite 4,SAV,375
12760,2022-10-20,Entite 5,COMMERCE,264
12761,2022-10-20,Entite 5,SAV,421
12762,2022-10-20,Entite 6,SAV,111
12763,2022-10-20,Entite 7,COMMERCE,38
12764,2022-10-20,Entite 8,SAV,310
12765,2022-10-21,Entite 1,SAV,196
12766,2022-10-21,Entite 2,COMMERCE,1291
12767,2022-10-21,Entite 3,SAV,479
12768,2022-10-21,Entite 4,SAV,394
12769,2022-10-21,Entite 5,COMMERCE,262
12770,2022-10-21,Entite 5,SAV,572
12771,2022-10-21,Entite 6,SAV,116
12772,2022-10-21,Entite 7,COMMERCE,43
12773,2022-10-21,Entite 8,SAV,292
12774,2022-10-22,Entite 1,SAV,29
12775,2022-10-22,Entite 2,COMMERCE,509
12776,2022-10-22,Entite 3,SAV,61
12777,2022-10-22,Entite 4,SAV,106
12778,2022-10-22,Entite 5,COMMERCE,50
12779,2022-10-22,Entite 5,SAV,283
12780,2022-10-22,Entite 6,SAV,32
12781,2022-10-22,Entite 7,COMMERCE,12
12782,2022-10-22,Entite 8,SAV,175
12783,2022-10-23,Entite 1,SAV,19
12784,2022-10-23,Entite 2,COMMERCE,292
12785,2022-10-23,Entite 3,SAV,17
12786,2022-10-23,Entite 4,SAV,64
12787,2022-10-23,Entite 5,COMMERCE,13
12788,2022-10-23,Entite 5,SAV,155
12789,2022-10-23,Entite 6,SAV,39
12790,2022-10-23,Entite 7,COMMERCE,9
12791,2022-10-23,Entite 8,SAV,147
12792,2022-10-24,Entite 1,SAV,176
12793,2022-10-24,Entite 2,COMMERCE,1416
12794,2022-10-24,Entite 3,SAV,472
12795,2022-10-24,Entite 4,SAV,468
12796,2022-10-24,Entite 5,COMMERCE,211
12797,2022-10-24,Entite 5,SAV,424
12798,2022-10-24,Entite 6,SAV,147
12799,2022-10-24,Entite 7,COMMERCE,34
12800,2022-10-24,Entite 8,SAV,254
12801,2022-10-25,Entite 1,SAV,375
12802,2022-10-25,Entite 2,COMMERCE,1478
12803,2022-10-25,Entite 3,SAV,282
12804,2022-10-25,Entite 4,SAV,462
12805,2022-10-25,Entite 5,COMMERCE,185
12806,2022-10-25,Entite 5,SAV,514
12807,2022-10-25,Entite 6,SAV,142
12808,2022-10-25,Entite 7,COMMERCE,50
12809,2022-10-25,Entite 8,SAV,299
12810,2022-10-26,Entite 1,SAV,207
12811,2022-10-26,Entite 2,COMMERCE,1312
12812,2022-10-26,Entite 3,SAV,337
12813,2022-10-26,Entite 4,SAV,516
12814,2022-10-26,Entite 5,COMMERCE,216
12815,2022-10-26,Entite 5,SAV,561
12816,2022-10-26,Entite 6,SAV,139
12817,2022-10-26,Entite 7,COMMERCE,32
12818,2022-10-26,Entite 8,SAV,286
12819,2022-10-27,Entite 1,SAV,244
12820,2022-10-27,Entite 2,COMMERCE,1273
12821,2022-10-27,Entite 3,SAV,428
12822,2022-10-27,Entite 4,SAV,425
12823,2022-10-27,Entite 5,COMMERCE,253
12824,2022-10-27,Entite 5,SAV,511
12825,2022-10-27,Entite 6,SAV,123
12826,2022-10-27,Entite 7,COMMERCE,32
12827,2022-10-27,Entite 8,SAV,289
12828,2022-10-28,Entite 1,SAV,211
12829,2022-10-28,Entite 2,COMMERCE,1069
12830,2022-10-28,Entite 3,SAV,409
12831,2022-10-28,Entite 4,SAV,364
12832,2022-10-28,Entite 5,COMMERCE,183
12833,2022-10-28,Entite 5,SAV,457
12834,2022-10-28,Entite 6,SAV,108
12835,2022-10-28,Entite 7,COMMERCE,29
12836,2022-10-28,Entite 8,SAV,215
12837,2022-10-29,Entite 1,SAV,19
12838,2022-10-29,Entite 2,COMMERCE,493
12839,2022-10-29,Entite 3,SAV,53
12840,2022-10-29,Entite 4,SAV,159
12841,2022-10-29,Entite 5,COMMERCE,37
12842,2022-10-29,Entite 5,SAV,445
12843,2022-10-29,Entite 6,SAV,64
12844,2022-10-29,Entite 7,COMMERCE,14
12845,2022-10-29,Entite 8,SAV,214
12846,2022-10-30,Entite 1,SAV,13
12847,2022-10-30,Entite 2,COMMERCE,305
12848,2022-10-30,Entite 3,SAV,25
12849,2022-10-30,Entite 4,SAV,105
12850,2022-10-30,Entite 5,COMMERCE,8
12851,2022-10-30,Entite 5,SAV,220
12852,2022-10-30,Entite 6,SAV,47
12853,2022-10-30,Entite 7,COMMERCE,5
12854,2022-10-30,Entite 8,SAV,162
12855,2022-10-31,Entite 1,SAV,127
12856,2022-10-31,Entite 2,COMMERCE,1040
12857,2022-10-31,Entite 3,SAV,446
12858,2022-10-31,Entite 4,SAV,459
12859,2022-10-31,Entite 5,COMMERCE,195
